rank,score,image,description,target_probability,reference_probability,probability_margin,best_target_prompt,best_reference_prompt,best_overall_prompt,width,height,extension,size_bytes,references,context_keyword_hits
6995,0.4356897473335266,assets/images/2024/20240829_20241109/20241107_073645_1.jpg,a schematic diagram,0.3396112620830536,0.0,0.09607848525047302,a schematic diagram,,a schematic diagram,791,1200,.jpg,137219,_posts/2024-11-09-weekly-OFS-20.md:128,
6996,0.43555566668510437,assets/images/imported/lnnb-unitcell-simulations-1801-1805/image3.png,a scientific plot,0.41221296787261963,0.0,0.02334269881248474,a scientific plot,,a scientific plot,221,492,.png,44159,_posts/2018-01-11-lnnb-unitcell-simulations-1801-1805.md:287,
6997,0.43546590209007263,assets/images/2025/20250216_20250222/20250221_171449_0.jpg,an optical or photonics diagram,0.37036895751953125,0.0,0.06509694457054138,an optical or photonics diagram,,an optical or photonics diagram,1199,675,.jpg,113811,_posts/2025-02-23-weekly-OFS-35.md:303,
6998,0.43524685502052307,assets/images/2026/20240502_20260420/20260420_061617_0.jpg,a scientific plot,0.344505250453949,0.0,0.0907416045665741,a scientific plot,,a scientific plot,1200,769,.jpg,134483,_posts/2026-04-20-weekly-OFS-95.md:243,
6999,0.43485115468502045,assets/images/2024/20241017_20241027/20241022_044923_1.jpg,a line chart,0.3261708617210388,0.0,0.10868029296398163,a line chart,,a line chart,1199,855,.jpg,75786,_posts/2024-10-27-weekly-OFS-18.md:97,
7000,0.4347965717315674,assets/images/2025/20240913_20250208/20250204_031314_0.jpg,an optical or photonics diagram,0.3450603187084198,0.0,0.08973625302314758,an optical or photonics diagram,,an optical or photonics diagram,1183,1200,.jpg,222961,_posts/2025-02-09-weekly-OFS-33.md:261,
7001,0.4347965717315674,assets/images/2025/20240913_20250208/20250204_033332_0.jpg,an optical or photonics diagram,0.3450603187084198,0.0,0.08973625302314758,an optical or photonics diagram,,an optical or photonics diagram,1183,1200,.jpg,222961,_posts/2025-02-09-weekly-OFS-33.md:264,
7002,0.4346960633993149,assets/images/2025/20240913_20250208/20250203_034248_1.jpg,an optical or photonics diagram,0.3191412687301636,0.0,0.1155547946691513,an optical or photonics diagram,,an optical or photonics diagram,380,280,.jpg,16930,_posts/2025-02-09-weekly-OFS-33.md:258,
7003,0.43464377522468567,assets/images/2025/20241227_20251117/20251115_070028_0.jpg,a wafer or chip photograph,0.37839674949645996,0.0,0.05624702572822571,a wafer or chip photograph,,a wafer or chip photograph,1200,783,.jpg,149971,_posts/2025-11-15-TWPA.md:51,
7004,0.43444064259529114,assets/images/2026/20241208_20260223/20260221_061409_1.jpg,an optical or photonics diagram,0.3430888056755066,0.0,0.09135183691978455,an optical or photonics diagram,,an optical or photonics diagram,662,426,.jpg,275344,_posts/2026-02-22-weekly-OFS-87.md:192,
7005,0.43444064259529114,assets/images/2026/20241208_20260223/20260221_181001_1.jpg,an optical or photonics diagram,0.3430888056755066,0.0,0.09135183691978455,an optical or photonics diagram,,an optical or photonics diagram,662,426,.jpg,275344,_posts/2026-02-22-weekly-OFS-87.md:241,
7006,0.4344085305929184,assets/images/2025/20241101_20250216/20250215_164253_0.jpg,a photograph of hardware,0.2819586992263794,0.0,0.152449831366539,a photograph of hardware,,a photograph of hardware,1154,770,.jpg,120358,_posts/2025-02-16-weekly-OFS-34.md:348,
7007,0.4343560039997101,assets/images/2026/20260516_20260521_long_thread/20260516_063702_0.jpg,a circuit layout or CAD image,0.3729267418384552,0.0,0.06142926216125488,a circuit layout or CAD image,,a circuit layout or CAD image,1200,733,.jpg,236399,_posts/2026-05-15-infinera-DP-64QAM.md:45,
7008,0.4343087822198868,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image96.png,a scientific plot,0.33505335450172424,0.0,0.09925542771816254,a scientific plot,,a scientific plot,455,41,.png,6444,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:1129,
7009,0.43424803018569946,assets/images/2024/20240608_20241127/20241123_190349_1.jpg,a product photo,0.38734638690948486,0.0,0.0469016432762146,a product photo,,a product photo,1200,531,.jpg,106491,_posts/2024-11-30-weekly-OFS-23.md:80,
7010,0.43372103571891785,assets/images/2025/20241227_20251117/20251116_021132_0.jpg,an optical or photonics diagram,0.39911124110221863,0.0,0.03460979461669922,an optical or photonics diagram,,an optical or photonics diagram,1200,663,.jpg,99356,_posts/2025-11-16-weekly-OFS-73.md:242,
7011,0.433613657951355,assets/images/2026/20250225_20260126/20260123_060446_0.jpg,a scientific plot,0.40763720870018005,0.0,0.025976449251174927,a scientific plot,,a scientific plot,1144,1200,.jpg,232357,_posts/2026-01-25-weekly-OFS-83.md:118,
7012,0.43360212445259094,assets/images/2025/20241224_20251225_long_thread/20250208_074436_0.jpg,a photograph of hardware,0.36447542905807495,0.0,0.06912669539451599,a photograph of hardware,,a photograph of hardware,1200,805,.jpg,153945,_posts/2025-12-25-how-to-hold-fibers.md:145,
7013,0.43356360495090485,assets/images/2025/20241006_20250602/20250530_044829_0.jpg,a technical slide,0.2892013490200043,0.0,0.14436225593090057,a technical slide,,a technical slide,1200,675,.jpg,36546,_posts/2025-06-01-weekly-OFS-49.md:137,
7014,0.43352174758911133,assets/images/2025/20240619_20250322/20241123_081504_2.jpg,an optical or photonics diagram,0.34538763761520386,0.0,0.08813410997390747,an optical or photonics diagram,,an optical or photonics diagram,1200,719,.jpg,113579,_posts/2025-03-23-weekly-OFS-39.md:336,
7015,0.43352174758911133,assets/images/2025/20240624_20251221/20241123_081504_2.jpg,an optical or photonics diagram,0.34538763761520386,0.0,0.08813410997390747,an optical or photonics diagram,,an optical or photonics diagram,1200,719,.jpg,113579,_posts/2025-12-22-weekly-OFS-78.md:65,
7016,0.43348824977874756,assets/images/2025/20250214_20250921/20250920_194408_1.jpg,an optical or photonics diagram,0.42749518156051636,0.0,0.005993068218231201,an optical or photonics diagram,,an optical or photonics diagram,1200,365,.jpg,58285,_posts/2025-09-21-weekly-OFS-65.md:276,
7017,0.4334433674812317,assets/images/2025/20240918_20251214/20250712_154605_0.jpg,a document page,0.338614821434021,0.0,0.0948285460472107,a document page,,a document page,1200,843,.jpg,172907,_posts/2025-12-15-weekly-OFS-77.md:92,
7018,0.4334433674812317,assets/images/2025/20250419_20250713/20250712_154605_0.jpg,a document page,0.338614821434021,0.0,0.0948285460472107,a document page,,a document page,1200,843,.jpg,172907,_posts/2025-07-13-weekly-OFS-55.md:276,
7019,0.4328782558441162,assets/images/2024/RICH_detector_2.jpeg,a photograph of hardware,0.4125152826309204,0.0,0.0203629732131958,a photograph of hardware,,a photograph of hardware,3038,1368,.jpeg,483180,_posts/2024-09-21-weekly-OFS-13.md:39,
7020,0.4328736811876297,assets/images/2024/black_flame_sodium_chloride.jpeg,a table,0.3029369115829468,0.0,0.12993676960468292,a table,,a table,1536,2048,.jpeg,476286,,
7021,0.43240804970264435,assets/images/2025/20240624_20251221/20251216_035954_0.jpg,a scientific plot,0.3101292848587036,0.0,0.12227876484394073,a scientific plot,,a scientific plot,1200,882,.jpg,100139,_posts/2025-12-22-weekly-OFS-78.md:101,
7022,0.4322900176048279,assets/images/2025/20250125_20250608/20250606_042054_1.jpg,an optical or photonics diagram,0.3171161413192749,0.0,0.11517387628555298,an optical or photonics diagram,,an optical or photonics diagram,1200,954,.jpg,192009,_posts/2025-06-08-weekly-OFS-50.md:256,
7023,0.43217039108276367,assets/images/2025/20241130_20251124/20251123_175809_1.jpg,a schematic diagram,0.41883382201194763,0.0,0.01333656907081604,a schematic diagram,,a schematic diagram,1200,1105,.jpg,183654,_posts/2025-11-23-weekly-OFS-74.md:251,
7024,0.43208838999271393,assets/images/2025/20240619_20250322/20250322_001014_1.jpg,a wafer or chip photograph,0.3341634273529053,0.0,0.09792496263980865,a wafer or chip photograph,,a wafer or chip photograph,1200,1179,.jpg,128649,_posts/2025-03-23-weekly-OFS-39.md:351,
7025,0.43202394247055054,assets/images/2025/20240804_20250330/20250328_005431_0.jpg,a circuit layout or CAD image,0.2797137200832367,0.0,0.15231022238731384,a circuit layout or CAD image,,a circuit layout or CAD image,1198,246,.jpg,46723,_posts/2025-03-30-weekly-OFS-40.md:321,
7026,0.43202394247055054,assets/images/2025/20240804_20250330/20250328_072407_0.jpg,a circuit layout or CAD image,0.2797137200832367,0.0,0.15231022238731384,a circuit layout or CAD image,,a circuit layout or CAD image,1198,246,.jpg,46723,,
7027,0.4319922924041748,assets/images/imported/ln-memos-simulations-2018/image132.png,an optical or photonics diagram,0.3717959225177765,0.0,0.060196369886398315,an optical or photonics diagram,,an optical or photonics diagram,783,356,.png,29058,_posts/2018-01-03-ln-memos-simulations-2018.md:218,
7028,0.43196240067481995,assets/images/imported/lnnb-unitcell-simulations-1806-1812/image103.png,a circuit layout or CAD image,0.35715317726135254,0.0,0.07480922341346741,a circuit layout or CAD image,,a circuit layout or CAD image,371,286,.png,45106,_posts/2018-06-23-lnnb-unitcell-simulations-1806-1812.md:580,
7029,0.431725412607193,assets/images/2025/20240913_20250208/20250130_042746_1.jpg,a screenshot of a website or app,0.3787482678890228,0.0,0.052977144718170166,a screenshot of a website or app,,a screenshot of a website or app,1200,255,.jpg,53666,_posts/2025-02-09-weekly-OFS-33.md:86,
7030,0.431725412607193,assets/images/2025/20240913_20250208/20250130_044038_1.jpg,a screenshot of a website or app,0.3787482678890228,0.0,0.052977144718170166,a screenshot of a website or app,,a screenshot of a website or app,1200,255,.jpg,53666,,
7031,0.4316275417804718,assets/images/2025/20240822_20250825/20250822_034132_2.jpg,a line chart,0.34856316447257996,0.0,0.08306437730789185,a line chart,,a line chart,1200,473,.jpg,60440,_posts/2025-08-24-weekly-OFS-61.md:269,
7032,0.43162475526332855,assets/images/2024/20240829_20241109/20241107_024427_0.jpg,a screenshot of a website or app,0.2920786738395691,0.0,0.13954608142375946,a screenshot of a website or app,,a screenshot of a website or app,1200,868,.jpg,210692,_posts/2024-11-09-weekly-OFS-20.md:111,
7033,0.4315158724784851,assets/images/2025/20250216_20250222/20250216_213309_0.jpg,a schematic diagram,0.3737601339817047,0.0,0.057755738496780396,a schematic diagram,,a schematic diagram,1200,861,.jpg,67951,_posts/2025-02-23-weekly-OFS-35.md:127,
7034,0.43144720792770386,assets/images/imported/ln-on-sapphire-phonon-waveguide-sim-201811/image3.png,a scientific plot,0.3712124228477478,0.0,0.060234785079956055,a scientific plot,,a scientific plot,854,647,.png,139254,_posts/2018-11-04-ln-on-sapphire-phonon-waveguide-sim-201811.md:37,
7035,0.4311996400356293,assets/images/imported/piezoelectric-eigen-mode-sim-with-different-es-boundary-on-metal/image11.png,a schematic diagram,0.3065456449985504,0.0,0.12465399503707886,a schematic diagram,,a schematic diagram,760,263,.png,56155,_posts/2019-09-03-piezoelectric-eigen-mode-sim-with-different-es-boundary-on-metal.md:36,
7036,0.4311666041612625,assets/images/2025/20240830_20250427/20250426_065933_2.jpg,a wafer or chip photograph,0.32023027539253235,0.0,0.11093632876873016,a wafer or chip photograph,,a wafer or chip photograph,1067,1200,.jpg,569498,_posts/2025-04-27-weekly-OFS-44.md:327,
7037,0.4311666041612625,assets/images/2025/20241220_20250104/20241231_201203_2.jpg,a wafer or chip photograph,0.32023027539253235,0.0,0.11093632876873016,a wafer or chip photograph,,a wafer or chip photograph,1067,1200,.jpg,569498,_posts/2025-01-05-weekly-OFS-28.md:218,
7038,0.4310290068387985,assets/images/2026/20240502_20260420/20260319_214520_2.jpg,an optical or photonics diagram,0.3377557694911957,0.0,0.09327323734760284,an optical or photonics diagram,,an optical or photonics diagram,1200,1131,.jpg,182610,_posts/2026-04-20-weekly-OFS-95.md:240,
7039,0.43074047565460205,assets/images/2025/20250125_20250608/20250606_042054_0.jpg,a technical slide,0.3788086771965027,0.0,0.051931798458099365,a technical slide,,a technical slide,1200,804,.jpg,130285,_posts/2025-06-08-weekly-OFS-50.md:255,
7040,0.43072032928466797,assets/images/2025/20231216_20251013/20240131_033351_0.jpg,a document page,0.2755829989910126,0.0,0.1551373302936554,a document page,,a document page,1062,426,.jpg,128241,_posts/2025-10-13-weekly-OFS-68.md:63,
7041,0.43072032928466797,assets/images/2026/20240131_20260208/20240131_033351_0.jpg,a document page,0.2755829989910126,0.0,0.1551373302936554,a document page,,a document page,1062,426,.jpg,128241,_posts/2026-02-08-weekly-OFS-85.md:64,
7042,0.4305950701236725,assets/images/imported/lnnb-paper-outline-and-figures-20190108/image15.png,an optical or photonics diagram,0.4001651704311371,0.0,0.0304298996925354,an optical or photonics diagram,,an optical or photonics diagram,886,352,.png,31479,_posts/2019-01-08-lnnb-paper-outline-and-figures-20190108.md:97,
7043,0.4305475950241089,assets/images/2025/20231216_20251013/20251010_045545_1.jpg,a microscope image,0.360533207654953,0.0,0.07001438736915588,a microscope image,,a microscope image,1200,900,.jpg,118881,_posts/2025-10-13-weekly-OFS-68.md:193,
7044,0.4305475950241089,assets/images/2025/20250117_20250127_long_thread/20250127_000458_1.jpg,a microscope image,0.360533207654953,0.0,0.07001438736915588,a microscope image,,a microscope image,1200,900,.jpg,118881,_posts/2026-06-13-100G-200G-400G-800G.md:83,
7045,0.4305475950241089,assets/images/2026/20240131_20260208/20250127_000458_3.jpg,a microscope image,0.360533207654953,0.0,0.07001438736915588,a microscope image,,a microscope image,1200,900,.jpg,118881,_posts/2026-02-08-weekly-OFS-85.md:164,
7046,0.43052518367767334,assets/images/2025/20241113_20250130/20250128_055728_0.jpg,a scientific plot,0.409353107213974,0.0,0.02117207646369934,a scientific plot,,a scientific plot,815,1200,.jpg,124490,,
7047,0.43052518367767334,assets/images/2026/20240730_20260330/20240730_064924_0.jpg,a scientific plot,0.409353107213974,0.0,0.02117207646369934,a scientific plot,,a scientific plot,815,1200,.jpg,124490,_posts/2026-03-30-weekly-OFS-92.md:65,
7048,0.43046118319034576,assets/images/imported/lnnb-unitcell-simulations-1806-1812/image73.png,a line chart,0.3145778477191925,0.0,0.11588333547115326,a line chart,,a line chart,738,615,.png,22709,_posts/2018-06-23-lnnb-unitcell-simulations-1806-1812.md:745,
7049,0.4304574429988861,assets/images/2026/20250504_20260414/20260411_183424_0.jpg,a scientific plot,0.4120655953884125,0.0,0.018391847610473633,a scientific plot,,a scientific plot,1200,821,.jpg,176862,_posts/2026-04-13-weekly-OFS-94.md:136,
7050,0.4303968846797943,assets/images/2024/20240608_20241127/20240608_041250_1.jpg,a schematic diagram,0.36014944314956665,0.0,0.07024744153022766,a schematic diagram,,a schematic diagram,972,738,.jpg,144766,_posts/2024-11-30-weekly-OFS-23.md:42,
7051,0.43015486001968384,assets/images/2026/OFC2026/IMG_4122.JPG,an optical or photonics diagram,0.3614078164100647,0.0,0.06874704360961914,an optical or photonics diagram,,an optical or photonics diagram,4032,3024,.jpg,2296075,_posts/2026-04-04-OFC2026.md:4477,
7052,0.4300655126571655,assets/images/2025/20241101_20250216/20250210_165809_0.jpg,a schematic diagram,0.34616318345069885,0.0,0.08390232920646667,a schematic diagram,,a schematic diagram,820,402,.jpg,35869,,
7053,0.4300655126571655,assets/images/2025/20241101_20250216/20250210_225213_0.jpg,a schematic diagram,0.34616318345069885,0.0,0.08390232920646667,a schematic diagram,,a schematic diagram,820,402,.jpg,35869,_posts/2025-02-16-weekly-OFS-34.md:169,
7054,0.43004563450813293,assets/images/2025/20241024_20251229/20251224_073934_2.jpg,an optical or photonics diagram,0.41235893964767456,0.0,0.017686694860458374,an optical or photonics diagram,,an optical or photonics diagram,1200,1074,.jpg,129673,_posts/2025-12-29-weekly-OFS-79.md:173,
7055,0.43001145124435425,assets/images/2025/20241230_20250505/20250429_004947_1.jpg,a microscope image,0.36215171217918396,0.0,0.06785973906517029,a microscope image,,a microscope image,1199,634,.jpg,69666,_posts/2025-05-04-weekly-OFS-45.md:122,
7056,0.4299594461917877,assets/images/imported/ln-memos-simulations-2018/image161.png,a scientific plot,0.308808296918869,0.0,0.1211511492729187,a scientific plot,,a scientific plot,563,183,.png,33905,_posts/2018-01-03-ln-memos-simulations-2018.md:44,
7057,0.42958879470825195,assets/images/2025/20250323_20250928/20250924_013136_0.jpg,a technical slide,0.2699393928050995,0.0,0.15964940190315247,a technical slide,,a technical slide,1200,892,.jpg,184844,_posts/2025-09-28-weekly-OFS-66.md:156,
7058,0.4293343871831894,assets/images/2025/20241230_20250505/20250503_030101_1.jpg,an optical or photonics diagram,0.28940171003341675,0.0,0.13993267714977264,an optical or photonics diagram,,an optical or photonics diagram,788,1200,.jpg,239149,_posts/2025-05-04-weekly-OFS-45.md:197,
7059,0.42922940850257874,assets/images/2024/20240803_20240928/20240926_035802_2.jpg,an optical or photonics diagram,0.34001287817955017,0.0,0.08921653032302856,an optical or photonics diagram,,an optical or photonics diagram,1200,1116,.jpg,402306,_posts/2024-10-06-weekly-OFS-15.md:184,
7060,0.42919519543647766,assets/images/2025/20240910_20250117/20240910_152346_1.jpg,a bar chart,0.34776613116264343,0.0,0.08142906427383423,a bar chart,,a bar chart,1200,876,.jpg,115737,_posts/2025-01-19-weekly-OFS-30.md:72,
7061,0.42878076434135437,assets/images/2026/20250114_20260119/20250213_173423_3.jpg,a document page,0.3341735005378723,0.0,0.09460726380348206,a document page,,a document page,1200,788,.jpg,146290,_posts/2026-01-20-weekly-OFS-82.md:204,
7062,0.42873017489910126,assets/images/2025/20250323_20250928/20250924_011359_0.jpg,a scientific plot,0.3303815722465515,0.0,0.09834860265254974,a scientific plot,,a scientific plot,1200,967,.jpg,173997,_posts/2025-09-28-weekly-OFS-66.md:147,
7063,0.4286077916622162,assets/images/2026/20240822_20260427/20260426_185439_0.jpg,a photograph of hardware,0.27541449666023254,0.0,0.15319329500198364,a photograph of hardware,,a photograph of hardware,1200,900,.jpg,254931,_posts/2026-04-27-weekly-OFS-96.md:185,
7064,0.42853736877441406,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image105.png,an optical or photonics diagram,0.37915167212486267,0.0,0.04938569664955139,an optical or photonics diagram,,an optical or photonics diagram,514,399,.png,13885,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:525,
7065,0.4280274510383606,assets/images/2025/20241101_20250216/20250212_070932_1.jpg,a scientific plot,0.3869316875934601,0.0,0.04109576344490051,a scientific plot,,a scientific plot,1169,1200,.jpg,192786,_posts/2025-02-16-weekly-OFS-34.md:237; _posts/2025-02-16-weekly-OFS-34.md:252,
7066,0.427914023399353,assets/images/2025/20240711_20250831/20250829_052351_1.jpg,a photograph of hardware,0.3833322823047638,0.0,0.04458174109458923,a photograph of hardware,,a photograph of hardware,1075,1200,.jpg,142624,_posts/2025-09-01-weekly-OFS-62.md:204,
7067,0.42763470113277435,assets/images/2025/20240701_20250621/20250619_030037_0.jpg,an optical or photonics diagram,0.3031826615333557,0.0,0.12445203959941864,an optical or photonics diagram,,an optical or photonics diagram,1199,728,.jpg,149400,_posts/2025-06-22-weekly-OFS-52.md:207,
7068,0.42757725715637207,assets/images/2026/20241208_20260223/20260222_210457_0.jpg,a schematic diagram,0.33945727348327637,0.0,0.0881199836730957,a schematic diagram,,a schematic diagram,1200,843,.jpg,137538,_posts/2026-02-22-weekly-OFS-87.md:269,
7069,0.4274621307849884,assets/images/2025/20240712_20250111/20250105_183833_0.jpg,a circuit layout or CAD image,0.37900638580322266,0.0,0.04845574498176575,a circuit layout or CAD image,,a circuit layout or CAD image,854,712,.jpg,1009621,_posts/2025-01-12-weekly-OFS-29.md:67,
7070,0.4274114966392517,assets/images/2025/20250305_20251027/20251021_032918_0.jpg,a table,0.2867845594882965,0.0,0.1406269371509552,a table,,a table,1200,691,.jpg,72366,_posts/2025-10-26-weekly-OFS-70.md:74,
7071,0.42735230922698975,assets/images/2025/20240918_20251214/20251213_054917_0.jpg,an optical or photonics diagram,0.4136768877506256,0.0,0.013675421476364136,an optical or photonics diagram,,an optical or photonics diagram,1200,819,.jpg,88698,_posts/2025-12-15-weekly-OFS-77.md:221,
7072,0.42676469683647156,assets/images/2025/20241224_20251225_long_thread/20250720_050652_1.jpg,a wafer or chip photograph,0.383836030960083,0.0,0.04292866587638855,a wafer or chip photograph,,a wafer or chip photograph,1200,872,.jpg,85169,_posts/2025-12-25-how-to-hold-fibers.md:273,
7073,0.42646217346191406,assets/images/2025/20241220_20250104/20241228_065443_1.jpg,a scientific plot,0.3337465524673462,0.0,0.09271562099456787,a scientific plot,,a scientific plot,1200,825,.jpg,108557,_posts/2025-01-05-weekly-OFS-28.md:75,
7074,0.42639511823654175,assets/images/2025/20240804_20250330/20250323_025123_1.jpg,an optical or photonics diagram,0.4248807728290558,0.0,0.001514345407485962,an optical or photonics diagram,,an optical or photonics diagram,1199,661,.jpg,104298,_posts/2025-03-30-weekly-OFS-40.md:89,
7075,0.42618782818317413,assets/images/2025/20240701_20250621/20250621_073230_0.jpg,a scientific plot,0.28210607171058655,0.0,0.14408175647258759,a scientific plot,,a scientific plot,1199,798,.jpg,301599,_posts/2025-06-22-weekly-OFS-52.md:296,
7076,0.4260810315608978,assets/images/2025/20240926_20250811/20250809_080351_0.jpg,an optical or photonics diagram,0.3837325870990753,0.0,0.04234844446182251,an optical or photonics diagram,,an optical or photonics diagram,1200,768,.jpg,207986,_posts/2025-08-10-weekly-OFS-59.md:211,
7077,0.42591966688632965,assets/images/2025/20240918_20251214/20251210_065420_0.jpg,an optical or photonics diagram,0.32013875246047974,0.0,0.10578091442584991,an optical or photonics diagram,,an optical or photonics diagram,1200,858,.jpg,112689,_posts/2025-12-15-weekly-OFS-77.md:133,
7078,0.42578187584877014,assets/images/2026/20240131_20260208/20260204_062608_0.jpg,a scientific plot,0.35138073563575745,0.0,0.0744011402130127,a scientific plot,,a scientific plot,1200,679,.jpg,79947,_posts/2026-02-08-weekly-OFS-85.md:310,
7079,0.42566436529159546,assets/images/2025/20241231_20250303/20250224_163628_0.jpg,a schematic diagram,0.3675830364227295,0.0,0.05808132886886597,a schematic diagram,,a schematic diagram,719,1200,.jpg,127737,_posts/2025-03-02-weekly-OFS-36.md:174,
7080,0.42552876472473145,assets/images/2025/20250214_20250921/20250918_141740_2.jpg,a circuit layout or CAD image,0.35235047340393066,0.0,0.07317829132080078,a circuit layout or CAD image,,a circuit layout or CAD image,648,584,.jpg,47791,_posts/2025-09-21-weekly-OFS-65.md:299,
7081,0.4255189895629883,assets/images/2025/20250108_20250318/20250313_161912_0.jpg,an optical or photonics diagram,0.4190714359283447,0.0,0.006447553634643555,an optical or photonics diagram,,an optical or photonics diagram,1200,739,.jpg,186684,_posts/2025-03-17-weekly-OFS-38.md:454,
7082,0.4252016246318817,assets/images/2025/20241024_20251229/20251224_183552_0.jpg,a schematic diagram,0.4046596884727478,0.0,0.02054193615913391,a schematic diagram,,a schematic diagram,649,486,.jpg,335375,_posts/2025-12-29-weekly-OFS-79.md:186,
7083,0.4251062721014023,assets/images/2025/20240304_20251019/20251016_055120_0.jpg,a photograph of hardware,0.29339638352394104,0.0,0.13170988857746124,a photograph of hardware,,a photograph of hardware,1200,900,.jpg,196148,_posts/2025-10-20-weekly-OFS-69.md:50,
7084,0.42483076453208923,assets/images/2026/20240611_20260216/20240611_044020_0.jpg,an optical or photonics diagram,0.34454113245010376,0.0,0.08028963208198547,an optical or photonics diagram,,an optical or photonics diagram,1199,441,.jpg,53291,_posts/2026-02-17-weekly-OFS-86.md:294,
7085,0.4247022867202759,assets/images/2026/20250114_20260119/20250918_053109_0.jpg,an optical or photonics diagram,0.2878705859184265,0.0,0.13683170080184937,an optical or photonics diagram,,an optical or photonics diagram,1199,909,.jpg,116124,_posts/2026-01-20-weekly-OFS-82.md:165,
7086,0.4240691661834717,assets/images/2025/20240619_20250322/20250321_011923_0.jpg,a circuit layout or CAD image,0.32201266288757324,0.0,0.10205650329589844,a circuit layout or CAD image,,a circuit layout or CAD image,696,516,.jpg,259618,_posts/2025-03-23-weekly-OFS-39.md:284,
7087,0.424013689160347,assets/images/2025/20241130_20251124/20251121_031429_1.jpg,a schematic diagram,0.2935745418071747,0.0,0.1304391473531723,a schematic diagram,,a schematic diagram,274,144,.jpg,27447,_posts/2025-11-23-weekly-OFS-74.md:182,
7088,0.4239412844181061,assets/images/2025/20240920_20251005/20251004_021745_0.jpg,a schematic diagram,0.33838242292404175,0.0,0.08555886149406433,a schematic diagram,,a schematic diagram,1200,823,.jpg,150332,_posts/2025-10-06-weekly-OFS-67.md:274; _posts/trash_2025-10-05-weekly-OFS-67.md:308,
7089,0.423872172832489,assets/images/projects/Optically-Heralded-Microwave-Photons.png,a photograph of hardware,0.34425193071365356,0.0,0.07962024211883545,a photograph of hardware,,a photograph of hardware,670,567,.png,644602,,
7090,0.42370840907096863,assets/images/2025/20240624_20251221/20251217_100125_0.jpg,a microscope image,0.37584954500198364,0.0,0.047858864068984985,a microscope image,,a microscope image,1200,1102,.jpg,259002,_posts/2025-12-22-weekly-OFS-78.md:118,
7091,0.42370468378067017,assets/images/2025/20241220_20250104/20241227_223729_0.jpg,a product photo,0.3831905126571655,0.0,0.04051417112350464,a product photo,,a product photo,1200,800,.jpg,104759,_posts/2025-01-05-weekly-OFS-28.md:59,
7092,0.42370468378067017,assets/images/2026/20240704_20260519/20241227_223729_1.jpg,a product photo,0.3831905126571655,0.0,0.04051417112350464,a product photo,,a product photo,1200,800,.jpg,104759,_posts/2026-06-07-weekly-OFS-102.md:65,
7093,0.4235740303993225,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image80.png,an optical or photonics diagram,0.32696533203125,0.0,0.09660869836807251,an optical or photonics diagram,,an optical or photonics diagram,857,353,.png,109749,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:121,
7094,0.42322224378585815,assets/images/imported/lnnb-unitcell-simulations-1806-1812/image78.png,a scientific plot,0.35793831944465637,0.0,0.06528392434120178,a scientific plot,,a scientific plot,410,898,.png,82960,_posts/2018-06-23-lnnb-unitcell-simulations-1806-1812.md:525,
7095,0.42305514216423035,assets/images/2025/20241230_20250505/20250504_051816_1.jpg,an optical or photonics diagram,0.3600977063179016,0.0,0.06295743584632874,an optical or photonics diagram,,an optical or photonics diagram,1200,549,.jpg,69691,_posts/2025-05-04-weekly-OFS-45.md:219,
7096,0.4228813797235489,assets/images/2025/shed/IMG_3061.JPG,a product photo,0.31689757108688354,0.0,0.10598380863666534,a product photo,,a product photo,4032,3024,.jpg,3264051,_posts/2025-04-20-shed.md:204,
7097,0.42285026609897614,assets/images/2025/20241006_20250602/20250529_053217_0.jpg,a bar chart,0.3315611481666565,0.0,0.09128911793231964,a bar chart,,a bar chart,1200,959,.jpg,172562,_posts/2025-06-01-weekly-OFS-49.md:115,
7098,0.4228112995624542,assets/images/2025/20240920_20251005/20250929_001903_0.jpg,a microscope image,0.4007985591888428,0.0,0.02201274037361145,a microscope image,,a microscope image,1199,907,.jpg,105010,_posts/2025-10-06-weekly-OFS-67.md:62; _posts/trash_2025-10-05-weekly-OFS-67.md:46,
7099,0.42271435260772705,assets/images/2025/20241101_20250216/20250211_054731_0.jpg,an optical or photonics diagram,0.3852215111255646,0.0,0.037492841482162476,an optical or photonics diagram,,an optical or photonics diagram,1200,886,.jpg,162973,_posts/2025-02-16-weekly-OFS-34.md:186,
7100,0.42244550585746765,assets/images/2025/20241215_20250915/20250914_175715_1.jpg,a schematic diagram,0.38387444615364075,0.0,0.038571059703826904,a schematic diagram,,a schematic diagram,960,540,.jpg,47027,_posts/2025-09-15-weekly-OFS-64.md:262,
7101,0.42238427698612213,assets/images/2024/ant_colony.png,a circuit layout or CAD image,0.3305619955062866,0.0,0.09182228147983551,a circuit layout or CAD image,,a circuit layout or CAD image,2150,1600,.png,121149,_posts/2024-09-29-weekly-OFS-14.md:70,
